ParticipantID,Timestamp,BlockIndex,BlockType,Trial,StimulusA,StimulusB,Chosen_Intensity,Chosen_Clarity,ReactionTime
wxs,2026-03-02T15:22:40.066807,1,Intensity,1,DLM_3,ULM_L,ULM_L,,10.081455945968628
wxs,2026-03-02T15:22:55.457533,1,Intensity,2,LM_L,ULM_L,ULM_L,,8.115276336669922
wxs,2026-03-02T15:23:04.481611,1,Intensity,3,DLM_3,LM_L,DLM_3,,1.5802528858184814
wxs,2026-03-02T15:23:12.425687,1,Intensity,4,ULM_L,LM_L,ULM_L,,2.6604132652282715
wxs,2026-03-02T15:23:19.377164,1,Intensity,5,LM_C,DLM_3,LM_C,,2.0720629692077637
wxs,2026-03-02T15:23:28.345020,1,Intensity,6,ULM_L,LM_C,LM_C,,3.802673578262329
wxs,2026-03-02T15:23:35.625969,1,Intensity,7,ULM_L,DLM_2,ULM_L,,2.113957166671753
wxs,2026-03-02T15:23:42.593187,1,Intensity,8,LM_C,LM_L,LM_C,,1.2016558647155762
wxs,2026-03-02T15:23:52.209315,1,Intensity,9,DLM_3,DLM_2,DLM_3,,3.8565304279327393
wxs,2026-03-02T15:23:58.601280,1,Intensity,10,LM_C,DLM_2,LM_C,,1.421236515045166
wxs,2026-03-02T15:24:05.777377,1,Intensity,11,DLM_2,ULM_L,ULM_L,,2.203052520751953
wxs,2026-03-02T15:24:11.777642,1,Intensity,12,DLM_3,LM_C,DLM_3,,0.9638032913208008
wxs,2026-03-02T15:24:17.657599,1,Intensity,13,ULM_L,DLM_3,DLM_3,,1.0662124156951904
wxs,2026-03-02T15:24:23.889289,1,Intensity,14,LM_L,DLM_2,LM_L,,1.0811011791229248
wxs,2026-03-02T15:24:29.754178,1,Intensity,15,DLM_2,LM_L,DLM_2,,1.0738139152526855
wxs,2026-03-02T15:24:35.817882,1,Intensity,16,LM_L,LM_C,LM_C,,0.9052858352661133
wxs,2026-03-02T15:24:41.896840,1,Intensity,17,DLM_2,DLM_3,DLM_3,,1.1007411479949951
wxs,2026-03-02T15:24:47.689941,1,Intensity,18,LM_L,DLM_3,DLM_3,,1.027130126953125
wxs,2026-03-02T15:24:53.305282,1,Intensity,19,LM_C,ULM_L,LM_C,,0.7601594924926758
wxs,2026-03-02T15:25:00.674334,1,Intensity,20,DLM_2,LM_C,LM_C,,2.1453521251678467
wxs,2026-03-02T15:25:33.025236,2,Spatial,1,DLM_2,ULM_L,,ULM_L,5.762672662734985
wxs,2026-03-02T15:25:41.481907,2,Spatial,2,DLM_3,LM_L,,LM_L,3.5662972927093506
wxs,2026-03-02T15:25:50.920745,2,Spatial,3,LM_C,LM_L,,LM_C,4.459478139877319
wxs,2026-03-02T15:25:56.648988,2,Spatial,4,ULM_L,DLM_2,,DLM_2,0.9385585784912109
wxs,2026-03-02T15:26:02.393445,2,Spatial,5,LM_C,DLM_2,,LM_C,0.9719593524932861
wxs,2026-03-02T15:26:08.346425,2,Spatial,6,LM_L,LM_C,,LM_C,0.8741946220397949
wxs,2026-03-02T15:26:14.025056,2,Spatial,7,DLM_2,DLM_3,,DLM_3,0.6378390789031982
wxs,2026-03-02T15:26:20.329873,2,Spatial,8,LM_L,ULM_L,,LM_L,1.423187255859375
wxs,2026-03-02T15:26:25.985466,2,Spatial,9,ULM_L,LM_C,,LM_C,0.9579901695251465
wxs,2026-03-02T15:26:31.921328,2,Spatial,10,LM_L,DLM_2,,LM_L,1.1414616107940674
wxs,2026-03-02T15:26:37.265173,2,Spatial,11,DLM_3,DLM_2,,DLM_3,0.6488761901855469
wxs,2026-03-02T15:26:42.898132,2,Spatial,12,DLM_3,ULM_L,,ULM_L,0.8213944435119629
wxs,2026-03-02T15:26:48.521192,2,Spatial,13,LM_C,DLM_3,,DLM_3,0.9092159271240234
wxs,2026-03-02T15:26:54.065600,2,Spatial,14,DLM_2,LM_C,,LM_C,0.7530550956726074
wxs,2026-03-02T15:27:00.257147,2,Spatial,15,DLM_2,LM_L,,LM_L,1.3463821411132812
wxs,2026-03-02T15:27:06.113082,2,Spatial,16,LM_L,DLM_3,,DLM_3,1.165520429611206
wxs,2026-03-02T15:27:14.346106,2,Spatial,17,ULM_L,LM_L,,LM_L,3.470768451690674
wxs,2026-03-02T15:27:19.833509,2,Spatial,18,ULM_L,DLM_3,,DLM_3,0.7358536720275879
wxs,2026-03-02T15:27:25.177750,2,Spatial,19,DLM_3,LM_C,,LM_C,0.5881345272064209
wxs,2026-03-02T15:27:31.209416,2,Spatial,20,LM_C,ULM_L,,LM_C,0.88922119140625
