ParticipantID,Timestamp,BlockIndex,BlockType,Trial,StimulusA,StimulusB,Chosen_Intensity,Chosen_Clarity,ReactionTime
MY,2026-03-01T17:42:29.390763,1,Intensity,1,ULM_L,DLM_2,ULM_L,,3.9153358936309814
MY,2026-03-01T17:42:37.382488,1,Intensity,2,ULM_L,DLM_3,ULM_L,,1.5783233642578125
MY,2026-03-01T17:42:46.839051,1,Intensity,3,LM_C,DLM_3,DLM_3,,3.7192249298095703
MY,2026-03-01T17:43:32.934613,1,Intensity,4,LM_C,DLM_2,LM_C,,6.018206357955933
MY,2026-03-01T17:43:42.005966,1,Intensity,5,DLM_2,LM_C,DLM_2,,2.2014331817626953
MY,2026-03-01T17:43:53.839328,1,Intensity,6,LM_L,LM_C,LM_L,,3.279510259628296
MY,2026-03-01T17:44:09.582474,1,Intensity,7,DLM_2,ULM_L,ULM_L,,10.087208032608032
MY,2026-03-01T17:44:21.239120,1,Intensity,8,LM_L,DLM_2,DLM_2,,4.935165882110596
MY,2026-03-01T17:44:31.965987,1,Intensity,9,LM_L,DLM_3,LM_L,,4.062350034713745
MY,2026-03-01T17:44:41.958254,1,Intensity,10,DLM_3,LM_L,DLM_3,,2.363318681716919
MY,2026-03-01T17:45:08.942848,1,Intensity,11,DLM_2,DLM_3,DLM_3,,20.27929973602295
MY,2026-03-01T17:45:23.182630,1,Intensity,12,DLM_2,LM_L,DLM_2,,6.529070138931274
MY,2026-03-01T17:45:32.750207,1,Intensity,13,DLM_3,ULM_L,ULM_L,,1.0247924327850342
MY,2026-03-01T17:45:40.982279,1,Intensity,14,ULM_L,LM_C,ULM_L,,2.2104904651641846
MY,2026-03-01T17:45:48.214397,1,Intensity,15,LM_C,LM_L,LM_C,,0.7228288650512695
MY,2026-03-01T17:45:55.055061,1,Intensity,16,DLM_3,DLM_2,DLM_3,,1.1800804138183594
MY,2026-03-01T17:46:03.214871,1,Intensity,17,DLM_3,LM_C,DLM_3,,2.3487837314605713
MY,2026-03-01T17:46:12.223379,1,Intensity,18,LM_L,ULM_L,ULM_L,,2.785069227218628
MY,2026-03-01T17:46:28.607214,1,Intensity,19,LM_C,ULM_L,ULM_L,,10.0791015625
MY,2026-03-01T17:46:36.406528,1,Intensity,20,ULM_L,LM_L,ULM_L,,1.2498619556427002
MY,2026-03-01T17:46:53.846885,2,Spatial,1,ULM_L,DLM_2,,DLM_2,0.8226964473724365
MY,2026-03-01T17:47:11.703094,2,Spatial,2,DLM_3,ULM_L,,ULM_L,10.997827053070068
MY,2026-03-01T17:47:20.207014,2,Spatial,3,LM_C,DLM_2,,DLM_2,0.8980879783630371
MY,2026-03-01T17:47:31.846515,2,Spatial,4,LM_L,ULM_L,,ULM_L,3.126382827758789
MY,2026-03-01T17:47:42.351120,2,Spatial,5,DLM_3,LM_L,,LM_L,1.9517085552215576
MY,2026-03-01T17:47:56.166846,2,Spatial,6,DLM_2,ULM_L,,ULM_L,4.975623846054077
MY,2026-03-01T17:48:18.022476,2,Spatial,7,DLM_3,LM_C,,LM_C,13.460352897644043
MY,2026-03-01T17:48:32.134692,2,Spatial,8,DLM_2,LM_C,,DLM_2,6.2658398151397705
MY,2026-03-01T17:48:41.615524,2,Spatial,9,ULM_L,LM_L,,ULM_L,1.7664687633514404
MY,2026-03-01T17:48:57.583096,2,Spatial,10,ULM_L,LM_C,,ULM_L,7.8186681270599365
MY,2026-03-01T17:49:10.622442,2,Spatial,11,LM_L,LM_C,,LM_C,3.9708943367004395
MY,2026-03-01T17:49:28.606907,2,Spatial,12,LM_C,ULM_L,,ULM_L,9.746513366699219
MY,2026-03-01T17:49:39.319113,2,Spatial,13,LM_L,DLM_2,,DLM_2,1.8674523830413818
MY,2026-03-01T17:49:53.350456,2,Spatial,14,ULM_L,DLM_3,,DLM_3,4.440638303756714
MY,2026-03-01T17:50:09.558931,2,Spatial,15,LM_C,LM_L,,LM_L,6.625027179718018
MY,2026-03-01T17:50:28.238192,2,Spatial,16,DLM_2,LM_L,,DLM_2,7.616112232208252
MY,2026-03-01T17:50:40.342066,2,Spatial,17,LM_L,DLM_3,,DLM_3,2.3229222297668457
MY,2026-03-01T17:51:00.494992,2,Spatial,18,DLM_2,DLM_3,,DLM_3,12.756537437438965
MY,2026-03-01T17:51:16.606849,2,Spatial,19,DLM_3,DLM_2,,DLM_3,6.012851715087891
MY,2026-03-01T17:51:31.390938,2,Spatial,20,LM_C,DLM_3,,DLM_3,3.491783618927002
