ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
LY,2026-03-12T15:29:08.172896,Supplementary Experiment 1,pairwise,1,Intensity,1,ULM_M1p2,ULM_M1p0,A,ULM_M1p2,0.2973463535308838
LY,2026-03-12T15:29:13.364641,Supplementary Experiment 1,pairwise,1,Intensity,2,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.3185889720916748
LY,2026-03-12T15:29:18.581863,Supplementary Experiment 1,pairwise,1,Intensity,3,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.28510475158691406
LY,2026-03-12T15:29:24.219740,Supplementary Experiment 1,pairwise,1,Intensity,4,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.7424557209014893
LY,2026-03-12T15:29:29.284393,Supplementary Experiment 1,pairwise,1,Intensity,5,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.21414875984191895
LY,2026-03-12T15:29:34.533009,Supplementary Experiment 1,pairwise,1,Intensity,6,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,0.33194446563720703
LY,2026-03-12T15:29:39.820117,Supplementary Experiment 1,pairwise,1,Intensity,7,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,0.3988971710205078
LY,2026-03-12T15:29:45.804386,Supplementary Experiment 1,pairwise,1,Intensity,8,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,1.1542062759399414
LY,2026-03-12T15:29:53.804958,Supplementary Experiment 1,pairwise,1,Intensity,9,ULM_M0p2,ULM_M1p0,A,ULM_M0p2,3.0912413597106934
LY,2026-03-12T15:29:58.932316,Supplementary Experiment 1,pairwise,1,Intensity,10,ULM_M0p5,ULM_M2p0,A,ULM_M0p5,0.24330663681030273
LY,2026-03-12T15:30:04.620793,Supplementary Experiment 1,pairwise,1,Intensity,11,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,0.8294978141784668
LY,2026-03-12T15:30:10.428665,Supplementary Experiment 1,pairwise,1,Intensity,12,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,0.6780643463134766
LY,2026-03-12T15:30:15.596622,Supplementary Experiment 1,pairwise,1,Intensity,13,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.336655855178833
LY,2026-03-12T15:30:21.148503,Supplementary Experiment 1,pairwise,1,Intensity,14,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.5531377792358398
LY,2026-03-12T15:30:27.085002,Supplementary Experiment 1,pairwise,1,Intensity,15,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,1.0162856578826904
